device_id,timestamp,x,y
16341,1454226744,2980,6632
5746,1454220008,2943,5575
50345,1454154197,2679,6493
53355,1453784683,3281,6508
56709,1454268184,3188,6421
56709,1454268332,3216,6434
56709,1454268421,3211,6429
56709,1454268772,3218,6429
56709,1454268808,3211,6429
56709,1454268945,3188,6421
56709,1454270209,3208,6427
61235,1454267045,3352,6193
61235,1454267139,3367,6204
61235,1454267206,3352,6193
34191,1453726822,2812,6749
34191,1453727180,2761,6768
34191,1453727256,2698,6779
62588,1453862990,2824,5781
62588,1453863353,2824,5781
62588,1453863437,2824,5781
8484,1453900887,2959,6556
8484,1453901100,2948,6612
8484,1453901990,2670,6643
8484,1453902493,2360,6619
8484,1453902550,2400,6611
62588,1453902129,2796,5778
62588,1453902580,2824,5781
8751,1453901597,3150,5755
8751,1453901630,3162,5742
8751,1453901758,3150,5755
8751,1453902515,3150,5755
8751,1453902599,3150,5755
8751,1453902713,3161,5739
8751,1453902884,3150,5755
8751,1453903052,3162,5727
44934,1453900188,2645,8289
44934,1453901000,2750,8333
44934,1453901562,2724,8350
44934,1453902272,2750,8333
44934,1453903113,3004,8365
35411,1453902205,3723,6347
14759,1453783691,1448,7229
14759,1453784227,1789,7133
25860,1453781252,3751,5730
25860,1453781305,3618,5736
25860,1453781410,3543,5733
25860,1453781449,3544,5727
25860,1453781778,3497,5828
15725,1453701719,2888,6266
15725,1453701723,2894,6276
15725,1453703715,2821,6353
15725,1453703729,2821,6353
1070,1454159270,2381,6622
3049,1454217845,2344,6648
3049,1454217870,2344,6648
3049,1454218888,2331,6655
3049,1454219011,2317,6660
25028,1454266898,3897,6145
26613,1454267870,3149,6594
26613,1454267919,3122,6593
39097,1453738169,2287,5191
39097,1453740936,2287,5191
50345,1454231871,2439,6489
50345,1454232055,2442,6493
50345,1454232056,2442,6493
50345,1454232342,2439,6489
50345,1454233751,2439,6489
33087,1453823576,2793,6619
33087,1453823613,2793,6619
62588,1453864019,2824,5781
62588,1453864369,2799,5759
62588,1453864863,2831,5768
62588,1453865076,2831,5768
62588,1453865149,2824,5781
62588,1453865434,2824,5781
62588,1453865469,2831,5768
62588,1453865844,2803,5725
62588,1453866275,2796,5778
62588,1453866479,2824,5781
62588,1454281242,2799,5759
62588,1454283781,2796,5778
62588,1454284085,2799,5759
49617,1453680236,3915,5883
49617,1453680281,3866,5823
49617,1453680705,3915,5883
49617,1453681217,3915,5883
49617,1453682888,3869,5823
49617,1453683029,3869,5823
49617,1453683176,3994,5909
48840,1454156127,3718,6384
48840,1454156516,3718,6384
48840,1454156531,3743,6368
48840,1454157643,3663,6383
48840,1454158468,3699,6345
55609,1454217548,3059,6614
55609,1454217676,2992,6627
55609,1454219320,3121,6614
16868,1454252523,3217,6612
16868,1454252623,3182,6620
16868,1454252704,3186,6607
16868,1454253334,3191,6605
16868,1454254211,3191,6605
16868,1454254735,3182,6620
16868,1454255133,3182,6627
16868,1454255317,3191,6605
16868,1454255944,3182,6620
25167,1453729946,2800,6355
10861,1454248809,4116,6426
10861,1454249966,4152,6403
10861,1454251702,4141,6434
10861,1454252089,4220,6399
46850,1453748740,2284,6421
46850,1453751584,2240,6448
46850,1453751710,2216,6388
46850,1453751981,2216,6388
64666,1453760623,3059,6174
26381,1453899786,2621,6593
52911,1454214608,3425,6226
52911,1454214621,3418,6228
25860,1454151272,3626,5722
25860,1454151352,3639,5753
8751,1453713142,3100,5772
8751,1453714872,3128,5737
65336,1453778992,2630,6210
51328,1454242257,3414,5945
51328,1454242476,3414,5945
58546,1453729386,2929,6312
15725,1454167236,2617,5699
15725,1454167387,2617,5632
778,1454176365,2848,5909
47279,1454225084,3325,6128
47279,1454226537,3325,6128
47279,1454226899,3325,6128
47279,1454226991,3339,6103
49617,1454145097,3866,5823
49617,1454145762,3866,5823
10652,1454270316,2774,6362
55609,1453728911,2960,6670
55609,1453730039,2988,6606
55609,1453730091,2989,6605
10861,1453779801,3380,6681
10861,1453779895,3385,6682
10861,1453780636,3557,6713
24183,1453833406,3193,6443
24183,1453833531,3211,6430
24183,1453833967,3223,6488
24183,1453834016,3171,6438
24183,1453834065,3193,6443
24183,1453834592,3000,6509
56709,1453785121,3153,6440
56709,1453785186,3211,6429
56709,1453785347,3208,6427
26715,1454171423,3192,6208
26715,1454172321,3205,6202
61235,1453742408,3352,6193
33087,1453777611,2825,6512
33087,1453778250,2884,6488
33087,1453778259,2884,6488
33087,1453778329,2825,6512
33087,1453779112,2851,6472
15725,1453821341,2728,5761
15725,1453821360,2727,5760
15725,1453822633,2747,5758
47279,1453726956,3311,6099
47279,1453727330,3286,6078
47279,1453727349,3286,6078
47279,1453728049,3367,6101
47279,1453728063,3367,6101
47279,1453728238,3367,6101
47279,1453729970,3325,6128
47279,1453730276,3339,6103
10861,1454185025,3420,6688
10861,1454185214,3380,6681
62588,1454145739,2824,5781
34028,1454146532,3686,5980
34028,1454146830,3686,5980
34028,1454146848,3710,5971
25028,1453882114,3892,6145
56709,1453682744,3218,6380
56709,1453682865,3208,6427
18355,1453682147,2973,6238
18355,1453682826,2615,6467
18355,1453683248,2707,6668
18355,1453683596,2984,6738
8751,1453831574,3095,5755
8751,1453831610,3100,5772
23248,1453787980,3074,5952
44934,1453713257,2640,7491
44934,1453713519,2719,7585
44934,1453714267,2624,8083
44934,1453714543,2676,8168
44934,1453714565,2521,8199
44934,1453714670,2680,8312
35411,1453712493,3713,6357
35411,1453713865,3718,6345
35411,1453715652,3701,6352
35411,1453715655,3719,6346
35411,1453715659,3719,6357
46850,1453899857,2217,6389
12434,1453902218,2978,6181
20487,1453727613,2932,6322
20487,1453727677,2932,6322
47316,1454102179,3383,6216
47316,1454102207,3383,6212
16868,1453759880,3217,6612
16868,1453759908,3191,6605
2824,1453881920,3188,6505
35379,1454152993,3602,5912
49617,1454173229,3723,6046
49617,1454173501,3671,5991
49617,1454173868,3475,6041
49617,1454175084,3718,5981
49617,1454175112,3671,5991
52911,1453882677,2601,6258
52911,1453882731,2601,6258
52911,1453883057,2602,6258
31296,1453883330,3311,6255
62300,1453883710,2554,6104
62300,1453883842,2506,6110
35411,1453834191,3713,6357
35411,1453834347,3719,6346
35411,1453834485,3718,6345
46992,1453778230,2667,5850
47496,1453840773,3316,6141
47496,1453841037,3369,6036
47496,1453841208,3427,5978
1905,1453807857,3663,6134
1905,1453808418,3663,6134
1070,1454145120,3343,6367
62978,1453759205,3270,5503
62978,1453731340,3467,5852
62978,1453733707,3465,5845
40921,1454238061,3784,6017
40921,1454238374,3784,6017
40921,1454238923,3752,6018
40921,1454240962,3784,6017
26715,1454255428,3548,6136
26715,1454255624,3660,6163
8484,1454175079,2413,6600
26381,1453831591,2625,6573
26381,1453832397,2633,6593
42872,1453712911,3008,6264
7525,1454253513,2656,5978
26613,1453785313,3175,6601
26613,1453785442,3159,6578
26613,1453785489,3175,6582
26613,1453785802,3222,6568
26613,1453786455,3128,6367
26613,1453786819,3434,6602
26613,1453786869,3109,6245
26613,1453787417,3037,6105
25028,1454220774,3883,6154
25028,1454223316,3892,6145
26617,1454221424,3235,6249
26617,1454221566,3230,6244
26617,1454221585,3211,6241
53355,1453864407,3281,6508
25860,1453831330,2743,3976
25860,1453831460,2743,3976
25860,1453831874,2705,4070
25860,1453831933,2743,3976
25860,1453831976,2705,4070
25860,1453832022,2743,3976
25860,1453832138,2743,3976
25860,1453832178,2743,3976
25860,1453833383,2622,4026
25860,1453833424,2743,3976
25860,1453833579,2743,3976
25860,1453833867,2622,4026
25860,1453833897,2743,3976
31372,1454241048,3081,6379
48840,1453728833,3713,6357
1738,1453703991,2737,5674
16422,1453883608,3399,5628
16422,1453884451,3723,5794
26617,1453883095,3217,6240
26617,1453885052,3235,6249
56015,1454252599,2988,6653
30789,1454227385,3000,5857
30789,1454227427,2973,5841
30789,1454227533,2964,5845
30789,1454227550,3022,5838
30789,1454227567,2974,5832
30789,1454227879,2964,5845
30789,1454228265,3000,5857
30789,1454228420,3000,5857
30789,1454228687,3022,5838
30789,1454229371,3013,5845
30789,1454229393,3022,5838
30789,1454229478,3000,5857
30789,1454229659,3000,5857
30789,1454230254,2976,5855
32147,1454227525,3453,5864
32147,1454227934,3442,5984
32147,1454228295,3308,6071
32147,1454229256,3344,6126
32147,1454229386,3320,6166
10652,1454220071,2765,6356
3097,1453697205,2176,6781
55609,1454211884,2979,6606
24792,1453890410,3427,6016
24792,1453890571,3427,6016
24792,1453890786,3450,6005
24792,1453890846,3417,6006
24792,1453891608,3417,6006
24792,1453891646,3450,6005
24792,1453891703,3450,6005
24792,1453892315,3427,6016
47316,1454144920,3383,6212
47316,1454145051,3383,6212
47316,1454145114,3383,6212
47316,1454145185,3383,6212
47316,1454145253,3402,6214
47316,1454146611,3383,6216
47316,1454146731,3383,6212
47316,1454146826,3383,6212
47316,1454146867,3375,6210
47316,1454147099,3376,6210
47316,1454147416,3376,6210
47316,1454147471,3383,6216
47316,1454147975,3383,6216
24792,1453708045,3417,6006
24792,1453708093,3450,6006
3049,1453902778,2340,6652
3049,1453902979,2344,6648
63662,1454266944,12747,-13215
63662,1454268360,12810,-14180
63662,1454268516,12876,-14430
63662,1454269418,13122,-15048
1738,1453814371,2518,6399
1738,1453815560,2518,6399
29684,1453727421,2592,5058
63662,1454173868,3207,6879
63662,1454174547,3232,6882
63662,1454174620,3217,6882
63662,1454175148,3207,6879
63662,1454175211,3207,6879
63662,1454175431,3207,6879
63662,1454176337,3207,6879
52911,1454103226,3388,6220
31296,1454102164,3021,6304
26381,1453712756,2623,6541
56015,1454157723,2758,6371
65336,1454148029,2788,6160
53355,1453750528,2927,6450
26617,1453784726,3246,6249
26617,1453784860,3245,6256
26617,1453787651,3212,6248
26617,1453787711,3235,6249
62978,1453740671,3468,5776
8751,1453889723,3149,5755
12434,1453699932,2511,5888
52580,1453699384,3284,5934
52580,1453700146,3262,5944
52580,1453700147,3296,5928
52580,1453701420,3296,5928
47279,1453835391,4472,6045
47279,1453835907,4731,6045
47279,1453836661,4471,6059
26613,1453716128,3023,6085
26613,1453717742,3022,6088
26613,1453717879,3042,6080
26613,1453717911,3023,6085
5969,1453780633,2084,6377
23172,1453703552,3083,6497
63138,1453727408,3106,5876
63138,1453727860,3135,5882
63138,1453727965,3135,5882
63138,1453727973,3101,5892
63138,1453728427,3066,5860
63138,1453730050,3033,5722
25860,1453727865,2990,4975
25860,1453728911,2806,5609
25860,1453729555,2453,5856
5969,1453815146,2661,6070
5969,1453815209,2661,6061
5969,1453815218,2662,6095
5969,1453815667,2414,6142
5969,1453815857,2451,6127
5969,1453816575,2064,6343
49617,1453884928,3866,5823
16868,1454227237,3182,6627
16868,1454227731,3182,6620
16868,1454227872,3186,6607
16868,1454227900,3191,6605
16868,1454227941,3217,6612
16868,1454227970,3191,6605
16868,1454228417,3191,6605
16868,1454228549,3217,6612
16868,1454228596,3182,6609
16341,1453808655,2979,6606
24792,1453736354,3427,6016
47316,1453864260,3376,6210
56709,1453894065,3211,6430
56709,1453894349,3216,6434
56709,1453895334,3208,6427
15725,1453783766,2830,5878
15725,1453784035,2824,5870
48840,1454151619,3676,6348
48840,1454151625,3699,6345
48840,1454151863,3658,6336
48840,1454152046,3651,6360
48840,1454152080,3658,6363
48840,1454152169,3674,6343
48840,1454152194,3661,6365
48840,1454152504,3661,6365
48840,1454153466,3740,6387
48840,1454154568,3718,6384
11382,1454151837,2994,5835
11382,1454151990,3023,5884
11382,1454153414,2886,6156
11382,1454153442,2886,6152
11382,1454153936,2840,6139
11382,1454154179,2735,6138
11382,1454154399,2660,6144
29684,1454155002,2664,5095
35411,1453889742,3719,6357
16009,1453796251,4345,6752
36201,1453831451,3034,6551
55609,1453831858,3033,6598
55609,1453831899,2988,6606
55609,1453834717,2989,6605
47316,1453717299,3384,6209
47316,1453719452,3384,6209
25028,1453841480,3886,6143
25028,1453841491,3892,6145
26617,1453840171,3235,6249
26617,1453840202,3217,6240
26617,1453840222,3235,6249
26617,1453841228,3217,6240
26617,1453841269,3235,6249
26715,1453727294,3363,6137
26715,1453729515,3358,6131
26715,1453729776,3363,6137
47316,1453750273,3383,6212
46992,1453732052,2713,5829
44934,1454220143,3995,5904
44934,1454220346,4056,5864
44934,1454221538,4782,5853
64666,1453820481,2796,5778
64666,1453820695,2796,5778
64666,1453821865,2850,5911
64666,1453821909,2859,5927
64666,1453821922,2862,5922
18355,1453687057,3058,6316
16807,1454125332,2934,6091
16807,1454125343,2943,6084
16807,1454125460,2943,6084
52911,1454126338,3425,6226
31296,1454123484,3029,6313
31296,1454124030,3284,6250
31296,1454125915,3295,6261
24792,1453806186,3131,6360
9536,1453881977,2870,6446
47496,1454146833,3346,6382
56709,1454146265,3208,6427
56709,1454147448,3211,6429
56709,1454147462,3208,6427
56709,1454147946,3208,6427
8751,1453707307,3161,5739
50345,1454242402,2468,6498
50345,1454242402,2480,6508
50345,1454242409,2468,6498
50345,1454243318,2446,6500
50345,1454243842,2448,6500
50345,1454244058,2439,6489
63138,1453900471,2995,6274
63138,1453900610,3067,6240
63138,1453900712,3026,6225
63138,1453900741,3026,6222
63138,1453900807,3026,6222
63138,1453900918,3035,6182
63138,1453900962,3035,6183
63138,1453901110,3061,6127
63138,1453901130,3061,6130
63138,1453901164,3081,6100
63138,1453901385,3075,6029
25860,1453901243,2929,6666
25860,1453901278,2929,6669
25860,1453901329,2967,6672
25860,1453901795,2940,6665
26613,1453801771,3015,6084
40921,1454155669,3776,6011
40921,1454156321,3793,6004
35379,1453795520,3602,5912
35379,1453797133,3602,5912
58546,1453797021,2942,6307
24183,1454161911,2237,5703
58546,1454169692,2941,6319
16009,1453889763,4342,6747
16009,1453889783,4348,6731
16009,1453889969,4342,6747
16009,1453890308,4345,6752
16009,1453890326,4342,6747
16009,1453890425,4345,6752
16009,1453890869,4342,6747
16009,1453890903,4345,6752
16009,1453891211,4342,6747
16009,1453891820,4345,6752
16009,1453891878,4345,6752
16009,1453891901,4342,6747
48840,1453835050,3717,6367
48840,1453837591,3719,6357
23248,1454145030,3115,5601
23248,1454146590,3025,5863
23248,1454146762,3031,5856
23248,1454147229,3025,5863
3049,1453751997,2331,6655
35411,1453707744,3719,6346
35411,1453708413,3718,6345
35411,1453708550,3720,6357
31372,1454155840,2857,6315
18355,1453741820,3483,5747
26715,1454152182,3545,6148
26715,1454152292,3552,6138
26715,1454152350,3533,6146
26715,1454152420,3533,6146
26715,1454152970,3552,6138
26715,1454154993,3552,6138
26715,1454155010,3545,6148
47279,1453796619,3325,6128
47279,1453797233,3325,6128
47279,1453797532,3286,6078
47279,1453797757,3339,6103
59293,1454238572,3463,5672
30789,1454163904,3163,6229
30789,1454163953,3150,6233
26617,1453694633,3235,6249
42872,1453705456,2944,6257
42872,1453705655,3005,6273
42872,1453705705,3005,6269
5969,1454269703,2109,6396
42872,1454223589,2944,6264
15725,1453696718,2725,5776
15725,1453697212,2762,5811
15725,1453697291,2767,5824
15725,1453697808,2822,5846
55609,1453750955,2989,6605
55609,1453751098,2989,6605
12434,1453712737,2511,5888
56709,1454158905,3211,6429
56709,1454159117,3211,6429
56709,1454160255,3183,6428
56709,1454160979,3207,6427
56709,1454161452,3171,6438
56709,1454161598,3153,6440
56709,1454162057,3207,6427
18355,1453889327,3032,6315
18355,1453889782,2997,6305
20487,1453795786,2932,6322
20487,1453795996,2932,6323
20487,1453796794,2932,6322
20487,1453797163,2932,6322
20487,1453797437,2932,6323
20487,1453798106,2932,6322
26613,1453741259,3214,6576
26613,1453741914,3202,6567
26613,1453743101,3228,6569
26613,1453743382,3192,6602
26613,1453743541,3175,6601
1070,1453882437,2464,6555
32147,1453779533,3361,5792
32147,1453779722,3373,5815
32147,1453779953,3361,5792
39097,1453778848,2711,6144
39097,1453779267,2711,6144
39097,1453779758,2986,6127
39097,1453779876,2986,6127
39097,1453780142,3037,6105
25860,1453832085,2705,4070
25860,1453832162,2705,4070
25860,1453833210,2703,4070
25860,1453833671,2622,4026
25860,1453833778,2705,4070
25860,1453833956,2622,4026
25860,1453833978,2743,3976
25860,1453834319,2705,4070
51328,1454185218,3414,5945
51328,1454185778,3417,5932
50195,1454164880,2862,5922
50195,1454165123,2860,5930
29352,1453761151,2417,6989
29352,1453762645,2420,6973
34191,1453699033,2812,6749
34191,1453700114,2806,6755
34191,1453700200,2806,6755
34191,1453700219,2806,6755
34191,1453700238,2806,6755
34191,1453700457,2779,6765
34191,1453700704,2788,6737
34191,1453700781,2798,6734
34191,1453700795,2788,6737
34191,1453700845,2798,6734
34191,1453700852,2788,6737
34191,1453700949,2788,6737
15725,1454148493,2724,5760
15725,1454150722,2724,5760
26613,1453889180,3011,6116
26613,1453889424,3023,6086
62588,1453759543,2803,5725
62588,1453759645,2831,5768
62588,1453759706,2824,5781
62588,1453760265,2831,5768
62588,1453761318,2831,5768
40921,1454151712,3784,6017
31372,1454171061,2934,6344
1852,1454255098,2883,6509
25167,1453890247,2800,6355
25167,1453892248,2795,6350
31880,1454117976,2630,6241
7540,1454145438,3175,6225
51328,1453731860,3340,6010
55609,1453891216,3104,6193
55609,1453891483,3081,6208
55609,1453891567,3018,6225
55609,1453891630,3018,6224
55609,1453891998,2995,6274
55609,1453892197,2959,6314
55609,1453892212,2959,6321
26715,1454171461,3198,6209
26715,1454171655,3198,6209
26715,1454171673,3192,6208
26715,1454172110,3196,6209
26715,1454172118,3203,6210
26715,1454173015,3199,6210
26715,1454173023,3205,6202
10861,1453779730,3385,6682
10861,1453779938,3385,6705
40921,1453878282,3776,6011
40921,1453879229,3784,6017
40921,1453881389,3784,6017
56709,1453759497,3208,6427
34191,1453712412,2886,6155
34191,1453712427,2886,6152
34191,1453713147,3125,6114
34191,1453713861,3392,6176
34191,1453714024,3392,6176
34191,1453714152,3392,6172
34191,1453714734,3392,6172
34191,1453714788,3385,6172
34191,1453715028,3385,6172
56709,1453829146,3242,6423
35379,1454231608,3602,5912
35379,1454231785,3602,5912
35379,1454232070,3602,5912
35379,1454233060,3582,5921
35379,1454233133,3579,5917
35379,1454234181,3602,5912
39097,1453704714,2287,5191
35379,1453889899,3602,5912
35379,1453891197,3602,5912
35379,1453891691,3602,5911
5113,1453867156,2459,5989
26047,1453731930,3566,6377
26047,1453732341,3471,6373
26047,1453733089,3482,6354
26047,1453733525,3265,6305
65336,1453831882,2400,6134
4678,1453836721,3325,5782
47279,1454099629,3715,5984
16422,1454144624,3463,5495
16422,1454145811,3408,5478
16422,1454147725,3463,5495
23248,1453759440,2926,6025
23248,1453760340,2901,6016
23248,1453760518,2926,6025
39097,1454163806,3484,6321
62978,1453705148,3322,5502
58546,1454233729,3003,6287
60634,1453889346,2772,6406
60634,1453889380,2772,6406
61235,1453893734,3180,6146
61235,1453894385,3279,6152
47279,1454169870,4599,5852
47279,1454172489,4254,5968
47279,1454173000,4237,6028
47279,1454173033,4237,6028
8751,1454159480,3150,5755
8751,1454159803,3150,5755
8751,1454159859,3149,5755
8751,1454160770,3149,5755
8751,1454160904,3161,5739
26715,1453793703,3025,1040
26715,1453795162,2975,1031
26715,1453795191,2994,1040
56015,1453792964,2864,6305
56015,1453793606,2716,6355
56015,1453794886,2758,6371
56015,1453795164,2758,6371
31372,1454255609,2982,6451
31372,1454255721,2969,6449
14759,1453890101,1768,7105
26715,1453795439,3085,1027
26715,1453796547,2856,1476
26715,1453796715,2744,1569
26715,1453797542,2662,2298
26715,1453797763,2669,2320
1070,1454173957,2464,6555
1070,1454174558,2553,6585
1070,1454174563,2489,6560
15725,1453903197,2821,6353
15725,1453903198,2820,6348
5969,1453694949,2355,6167
5969,1453694992,2488,6103
5969,1453695127,2507,6072
5969,1453696309,2558,6088
4678,1453794143,3352,5608
40921,1453793311,3784,6017
40921,1453793847,3784,6017
40921,1453794777,3784,6017
40921,1453795002,3752,6018
40634,1453778095,2538,6279
31296,1454155553,3279,6247
65336,1453833973,2385,6142
65336,1453834653,2491,6114
46992,1453702032,2665,5824
46992,1453702062,2665,5824
23248,1453893171,3329,6320
23248,1453895193,3329,6320
33087,1454139061,-696,8968
33087,1454139376,-871,9170
33087,1454140032,-1480,9331
33087,1454140051,-1480,9331
33087,1454140173,-1203,9325
33087,1454140442,-1469,9597
33087,1454140783,-2186,9673
59829,1453902021,2400,5797
59829,1453903034,2569,5802
34191,1453706173,2876,6114
34191,1453708266,2888,6138
16009,1454242817,2936,6362
62978,1454255239,3319,5503
47279,1453888812,3311,6099
47279,1453888967,3286,6078
47279,1453889316,3338,6103
47279,1453890265,3339,6103
47279,1453890439,3317,6101
47279,1453890504,3286,6078
47279,1453890511,3339,6103
47279,1453891273,3367,6101
47279,1453892196,3325,6130
25860,1453889655,3937,6211
25860,1453889784,3925,6257
55609,1453713912,2979,6606
55609,1453714713,2979,6606
55609,1453715420,2964,6496
55609,1453715502,2964,6495
55609,1453715763,2918,6404
47496,1453899672,3377,6375
31296,1454105752,3012,6171
3049,1453698527,2374,6638
8751,1453806557,3162,5727
8751,1453806629,3162,5727
47279,1454233146,3325,6113
47279,1454233363,3317,6101
47279,1454233518,3325,6112
47279,1454233596,3311,6099
47279,1454233710,3367,6101
47279,1454234228,3325,6128
5113,1453749507,2450,6006
56709,1453748828,3211,6429
56709,1453748853,3208,6427
56709,1453748892,3211,6429
56709,1453749332,3208,6427
40921,1453795280,3752,6018
63662,1454149726,3306,6541
63662,1454150969,3316,6541
63662,1454151134,3284,6548
63662,1454151322,3284,6548
62300,1453791874,2507,6110
62300,1453792154,2526,6100
62300,1453792209,2523,6107
62300,1453792813,2506,6110
62300,1453793318,2526,6100
62300,1453793461,2561,6100
62300,1453793506,2506,6110
59829,1453729552,2569,5802
61235,1453828737,3351,6193
52911,1453878036,2602,6258
62300,1453880126,2823,5951
62300,1453881253,2594,6077
62300,1453881514,2526,6100
20487,1453891224,2932,6323
2824,1453881633,3188,6505
2824,1453881873,3188,6505
2824,1453882027,3188,6505
2824,1453882828,3188,6505
56709,1453901066,3208,6427
56709,1453901161,3191,6421
44934,1454144254,1998,6656
30789,1453826344,2981,5841
55609,1453706256,2988,6606
55609,1453706265,2989,6605
55609,1453706805,2996,6623
55609,1453707169,2988,6606
55609,1453707693,2989,6605
55609,1453708259,2988,6606
55609,1453708299,2988,6606
50345,1453732091,2469,6498
50345,1453732777,2448,6500
50345,1453732778,2448,6500
16807,1453835794,2904,6089
16807,1453836706,2924,6084
52911,1453835958,3388,6220
52911,1453835960,3388,6220
52911,1453837057,3393,6233
52911,1453837232,3393,6233
31296,1453835071,3421,5988
31296,1453835676,3417,6006
31296,1453836144,3320,6166
31296,1453836302,3280,6255
31296,1453836513,3311,6255
29352,1454256500,2421,7096
29352,1454258493,2417,6989
2824,1454238932,3195,6512
2824,1454238965,3188,6505
2824,1454239220,3194,6511
2824,1454239862,3173,6524
2824,1454239954,3173,6525
2824,1454240099,3125,6488
2824,1454240509,3128,6367
2824,1454240672,3120,6316
2824,1454240704,3434,6598
2824,1454240805,3434,6602
44934,1453806170,2657,7909
44934,1453807225,2605,7966
44934,1453807267,2568,7910
44934,1453807323,2605,7966
44934,1453807402,2568,7910
44934,1453808390,2774,8095
44934,1453808749,2724,8350
44934,1453808881,2563,8380
35411,1453809175,3719,6346
35411,1453809198,3719,6357
35411,1453809382,3718,6345
35411,1454142103,3718,6345
35411,1454143143,3718,6345
35411,1454143582,3719,6357
35411,1454143797,3718,6345
15725,1454139967,2747,5758
15725,1454140288,2724,5760
25860,1454240153,3313,5405
62978,1454162623,3407,5530
62978,1454165914,3278,5534
62978,1454165951,3261,5536
64666,1453728355,2939,6244
44934,1453854758,2750,8333
5113,1454224179,2499,6000
5113,1454224190,2459,5989
5113,1454226765,2450,6006
8996,1454231523,3642,6385
8996,1454234387,3166,5858
26715,1453778385,3026,5479
26715,1453778469,3120,5398
30789,1454175304,3171,6215
30789,1454175622,3150,6233
30789,1454175785,3147,6228
30789,1454176439,3221,6060
7525,1453816627,2589,5934
39097,1453815245,2335,5346
1738,1453902932,2518,6399
5969,1453902361,2643,6092
5969,1453902542,2561,6100
5969,1453902851,2576,6091
5969,1453902908,2576,6091
25028,1453742114,3898,6145
25028,1453743037,3898,6145
25028,1453743639,3897,6145
25028,1453744491,3898,6145
50345,1454248870,2535,6565
50345,1454248961,2539,6565
52911,1453797797,2601,6258
40634,1454100359,2508,6279
24792,1453882058,3417,6006
24792,1453884732,3417,6006
10861,1454252877,4116,6426
10861,1454255975,4095,6421
49617,1453884019,3915,5883
49617,1453884523,3915,5883
49617,1453884635,3866,5823
31880,1454155193,2585,6248
10861,1454162851,3385,6682
10861,1454163781,3395,6705
10861,1454164582,3361,6732
10861,1454164695,3361,6732
10861,1454164723,3361,6735
10861,1454165751,3342,6712
10861,1454165780,3330,6724
10861,1454165796,3361,6732
62300,1453798368,2523,6107
62300,1453798465,2507,6110
39097,1453694451,2734,5785
39097,1453695716,2687,5728
39097,1453696028,2664,5725
13552,1454148835,2421,6086
13552,1454149793,2469,6101
13552,1454149838,2469,6101
13552,1454149891,2469,6112
13552,1454150779,2711,6127
13552,1454150829,2711,6127
13552,1454150843,2711,6130
63662,1453832199,3194,6189
63662,1453832518,3201,6192
63662,1453832800,3206,6184
63662,1453833123,3203,6201
63662,1453833530,3265,6245
63662,1453833669,3350,6281
63662,1453833714,3350,6277
49617,1454239488,3869,5823
49617,1454240730,3915,5883
49617,1454241186,3876,5855
8484,1454238216,2399,6593
8484,1454238869,2521,6397
8484,1454239081,2597,6345
8484,1454239865,2517,6291
25028,1453799481,2518,6428
25028,1453802066,2518,6429
49487,1453731094,3180,6146
49487,1453731290,3270,6166
49487,1453731621,3229,6118
49487,1453731684,3229,6117
5746,1454173554,2992,5562
5746,1454174002,3385,5619
5746,1454175318,3352,5608
16009,1453702061,3770,6370
16009,1453702116,3823,6424
16009,1453702268,3922,6408
16009,1453702285,3911,6407
16009,1453702360,3983,6417
16009,1453703616,4274,6656
25167,1454243926,2795,6362
33087,1453891513,2853,6483
15725,1453891331,2822,6348
7525,1454173343,2626,5932
7525,1454173724,2624,5929
7525,1454176735,2624,5929
26715,1453780040,2861,5005
26715,1453780629,2861,5005
40921,1453779819,3784,6017
40921,1453780121,3776,6011
40921,1453780374,3752,6018
40921,1453780419,3784,6017
31880,1453878368,2789,6132
59293,1453836500,3459,5674
59293,1453836527,3463,5672
25860,1453854519,2753,4080
25860,1453856229,2703,4070
62588,1454239285,2824,5781
62588,1454240766,2824,5781
62588,1454241022,2831,5768
62588,1454241186,2824,5781
34028,1454239980,3928,5909
34028,1454239986,3926,5917
34028,1454240048,3966,5901
34028,1454240581,4045,5663
44934,1453882175,2571,8378
44934,1453883445,2941,8353
35411,1453881997,3719,6346
26617,1453717684,3211,6241
26617,1453718320,3217,6240
26617,1453718825,3212,6248
26617,1453718858,3240,6254
1738,1453833737,2564,6391
5969,1453832244,2072,6404
52580,1453745150,5224,6445
52580,1453745797,5195,6449
52580,1453745951,5224,6445
52580,1453747042,5153,6468
52580,1453747351,5153,6468
52580,1453747721,5153,6468
9536,1453793065,2944,6257
9536,1453793832,2666,6395
59829,1453892357,2488,5711
64666,1453890755,2969,6267
24183,1454094754,3213,6256
24183,1454095166,3375,6083
24183,1454096680,3124,6112
24183,1454096862,3085,6093
24183,1454097007,3115,6087
40921,1453779018,3784,6017
40921,1453780521,3784,6017
50345,1454211948,2442,6493
50345,1454212796,2439,6489
10861,1453694472,3539,6723
10861,1453695641,3190,6261
10861,1453696041,3190,6261
10861,1453696517,3127,6223
10861,1453696559,3092,6208
10861,1453696974,3004,6159
52911,1453842801,3424,6209
48840,1454097807,3699,6345
48840,1454098508,3707,6338
48840,1454099737,3674,6343
46992,1454230228,2729,5827
35379,1453703301,3602,5912
35379,1453704108,3602,5912
35379,1454244954,3439,5951
44934,1454146361,2152,6553
